,city,date,PM_China,PM_US Post,Polluted State CH,Polluted State US
727,Beijing,2015-2-14,303.875,268.5,heavy,heavy
728,Beijing,2015-2-15,326.95833333333337,285.0416666666667,heavy,heavy
729,Beijing,2015-2-16,126.5,110.875,medium,medium
730,Beijing,2015-2-17,29.074074074074076,18.333333333333332,good,good
731,Beijing,2015-2-18,133.83333333333331,147.5,medium,medium
732,Beijing,2015-2-19,214.768115942029,192.7826086956522,heavy,heavy
733,Beijing,2015-2-2,169.18840579710147,155.8695652173913,heavy,heavy
734,Beijing,2015-2-20,144.52777777777777,139.04166666666666,medium,medium
735,Beijing,2015-2-21,159.48611111111111,147.375,heavy,medium
736,Beijing,2015-2-22,43.069444444444436,42.708333333333336,light,light
737,Beijing,2015-2-23,60.708333333333336,57.416666666666664,light,light
738,Beijing,2015-2-24,181.38888888888889,169.25,heavy,heavy
739,Beijing,2015-2-25,67.66666666666666,61.958333333333336,light,light
740,Beijing,2015-2-26,15.055555555555557,15.291666666666666,good,good
741,Beijing,2015-2-27,9.3,12.4,good,good
742,Beijing,2015-2-3,110.42028985507248,106.1304347826087,medium,medium
743,Beijing,2015-2-4,9.291666666666666,10.916666666666666,good,good
744,Beijing,2015-2-5,28.94444444444444,27.833333333333332,good,good
745,Beijing,2015-2-6,84.05555555555556,73.54166666666667,medium,light
746,Beijing,2015-2-7,9.63888888888889,8.958333333333334,good,good
747,Beijing,2015-2-8,29.375,29.208333333333332,good,good
748,Beijing,2015-2-9,132.52777777777777,118.875,medium,medium
749,Beijing,2015-3-1,49.2962962962963,37.77777777777778,light,light
750,Beijing,2015-3-10,37.651515151515156,32.95454545454545,light,good
751,Beijing,2015-3-11,59.24242424242425,49.5,light,light
752,Beijing,2015-3-12,83.7638888888889,77.45833333333333,medium,medium
753,Beijing,2015-3-13,71.04166666666667,69.16666666666667,light,light
754,Beijing,2015-3-14,104.79166666666669,103.83333333333333,medium,medium
755,Beijing,2015-3-15,117.17391304347827,116.52173913043478,medium,medium
756,Beijing,2015-3-16,228.16666666666666,216.125,heavy,heavy
757,Beijing,2015-3-17,210.29166666666674,194.79166666666666,heavy,heavy
758,Beijing,2015-3-18,52.23809523809524,52.38095238095238,light,light
759,Beijing,2015-3-19,100.31944444444446,92.58333333333333,medium,medium
760,Beijing,2015-3-2,75.04347826086956,65.73913043478261,medium,light
761,Beijing,2015-3-20,55.705882352941174,46.705882352941174,light,light
762,Beijing,2015-3-21,22.202898550724637,18.608695652173914,good,good
763,Beijing,2015-3-22,23.416666666666668,22.041666666666668,good,good
764,Beijing,2015-3-23,39.90277777777778,36.458333333333336,light,light
765,Beijing,2015-3-24,90.52777777777777,87.25,medium,medium
766,Beijing,2015-3-25,118.95000000000002,115.8,medium,medium
767,Beijing,2015-3-26,112.63492063492065,99.28571428571429,medium,medium
768,Beijing,2015-3-27,97.74074074074075,72.66666666666667,medium,light
769,Beijing,2015-3-28,32.33333333333333,30.666666666666668,good,good
770,Beijing,2015-3-29,98.53968253968257,93.80952380952381,medium,medium
771,Beijing,2015-3-3,8.984126984126984,7.476190476190476,good,good
772,Beijing,2015-3-30,159.24242424242422,153.77272727272728,heavy,heavy
773,Beijing,2015-3-31,154.39583333333334,151.6875,heavy,heavy
774,Beijing,2015-3-4,26.958333333333332,24.25,good,good
775,Beijing,2015-3-5,122.31944444444444,112.29166666666667,medium,medium
776,Beijing,2015-3-6,222.4722222222222,207.79166666666666,heavy,heavy
777,Beijing,2015-3-7,260.98611111111114,228.04166666666666,heavy,heavy
778,Beijing,2015-3-8,127.13888888888887,113.95833333333333,medium,medium
779,Beijing,2015-3-9,8.819444444444443,7.541666666666667,good,good
780,Beijing,2015-4-1,55.095238095238095,51.95238095238095,light,light
781,Beijing,2015-4-10,172.38095238095235,161.1904761904762,heavy,heavy
782,Beijing,2015-4-11,158.15151515151513,151.77272727272728,heavy,heavy
783,Beijing,2015-4-12,13.637681159420291,17.0,good,good
784,Beijing,2015-4-13,30.944444444444446,36.791666666666664,good,light
785,Beijing,2015-4-14,64.69444444444443,64.45833333333333,light,light
786,Beijing,2015-4-15,122.19298245614037,161.8421052631579,medium,heavy
787,Beijing,2015-4-16,30.666666666666664,42.42857142857143,good,light
788,Beijing,2015-4-17,108.76190476190474,97.21428571428571,medium,medium
789,Beijing,2015-4-18,150.53030303030303,145.04545454545453,heavy,medium
790,Beijing,2015-4-19,66.5072463768116,60.17391304347826,light,light
791,Beijing,2015-4-2,38.12500000000001,35.833333333333336,light,light
792,Beijing,2015-4-20,76.65277777777779,74.70833333333333,medium,light
793,Beijing,2015-4-21,61.81944444444446,61.5,light,light
794,Beijing,2015-4-22,54.04166666666665,53.708333333333336,light,light
795,Beijing,2015-4-23,59.28787878787878,55.0,light,light
796,Beijing,2015-4-24,62.98484848484849,62.5,light,light
797,Beijing,2015-4-25,85.01851851851852,90.66666666666667,medium,medium
798,Beijing,2015-4-26,109.62499999999999,109.16666666666667,medium,medium
799,Beijing,2015-4-27,93.82608695652172,89.73913043478261,medium,medium
800,Beijing,2015-4-28,53.66666666666667,41.42857142857143,light,light
801,Beijing,2015-4-3,32.61111111111111,31.166666666666668,good,good
802,Beijing,2015-4-4,72.7536231884058,66.95652173913044,light,light
803,Beijing,2015-4-5,58.88888888888889,56.416666666666664,light,light
804,Beijing,2015-4-6,22.39583333333333,21.6875,good,good
805,Beijing,2015-4-7,28.710144927536223,26.043478260869566,good,good
806,Beijing,2015-4-8,108.33333333333333,102.625,medium,medium
807,Beijing,2015-4-9,178.6388888888889,166.75,heavy,heavy
808,Beijing,2015-5-10,39.15151515151515,41.86363636363637,light,light
809,Beijing,2015-5-11,28.173913043478255,27.434782608695652,good,good
810,Beijing,2015-5-12,28.069444444444443,33.833333333333336,good,good
811,Beijing,2015-5-13,93.55555555555556,74.375,medium,light
812,Beijing,2015-5-14,26.79166666666667,20.625,good,good
813,Beijing,2015-5-15,33.708333333333336,32.25,good,good
814,Beijing,2015-5-16,62.52777777777777,50.416666666666664,light,light
815,Beijing,2015-5-17,149.45833333333334,133.375,medium,medium
816,Beijing,2015-5-18,72.75757575757576,62.95454545454545,light,light
817,Beijing,2015-5-19,14.619047619047619,13.214285714285714,good,good
818,Beijing,2015-5-2,53.77777777777778,51.22222222222222,light,light
819,Beijing,2015-5-20,19.777777777777775,18.416666666666668,good,good
820,Beijing,2015-5-21,35.069444444444436,36.791666666666664,light,light
821,Beijing,2015-5-22,55.83333333333334,63.5,light,light
822,Beijing,2015-5-23,101.77777777777777,98.16666666666667,medium,medium
823,Beijing,2015-5-24,117.1666666666667,114.875,medium,medium
824,Beijing,2015-5-25,98.33333333333331,96.25,medium,medium
825,Beijing,2015-5-26,87.51666666666667,82.85,medium,medium
826,Beijing,2015-5-27,87.875,93.0,medium,medium
827,Beijing,2015-5-28,88.37777777777777,94.66666666666667,medium,medium
828,Beijing,2015-5-29,56.305555555555564,71.33333333333333,light,light
829,Beijing,2015-5-3,102.96296296296296,96.88888888888889,medium,medium
830,Beijing,2015-5-30,63.861111111111114,66.79166666666667,light,light
831,Beijing,2015-5-31,54.86111111111112,59.416666666666664,light,light
832,Beijing,2015-5-4,42.45454545454545,41.54545454545455,light,light
833,Beijing,2015-5-5,44.64912280701754,38.73684210526316,light,light
834,Beijing,2015-5-6,29.98550724637681,25.608695652173914,good,good
835,Beijing,2015-5-7,54.18181818181818,50.27272727272727,light,light
836,Beijing,2015-5-8,62.06944444444443,55.833333333333336,light,light
837,Beijing,2015-5-9,37.483333333333334,37.4,light,light
838,Beijing,2015-6-1,105.08333333333333,105.25,medium,medium
839,Beijing,2015-6-10,80.24561403508773,75.26315789473684,medium,medium
840,Beijing,2015-6-11,21.89393939393939,23.045454545454547,good,good
841,Beijing,2015-6-12,7.5694444444444455,6.625,good,good
842,Beijing,2015-6-13,14.047619047619047,15.80952380952381,good,good
843,Beijing,2015-6-14,23.2463768115942,19.17391304347826,good,good
844,Beijing,2015-6-15,98.00000000000001,83.30434782608695,medium,medium
845,Beijing,2015-6-16,122.85416666666666,104.25,medium,medium
846,Beijing,2015-6-17,41.8095238095238,39.19047619047619,light,light
847,Beijing,2015-6-18,19.722222222222225,19.541666666666668,good,good
848,Beijing,2015-6-19,21.416666666666668,22.041666666666668,good,good
849,Beijing,2015-6-2,28.777777777777775,36.583333333333336,good,light
850,Beijing,2015-6-20,22.54166666666666,24.375,good,good
851,Beijing,2015-6-21,45.86111111111111,42.791666666666664,light,light
852,Beijing,2015-6-22,95.09722222222223,82.58333333333333,medium,medium
853,Beijing,2015-6-23,192.44444444444443,157.66666666666666,heavy,heavy
854,Beijing,2015-6-24,102.95652173913045,88.47826086956522,medium,medium
855,Beijing,2015-6-25,114.92753623188402,95.04347826086956,medium,medium
856,Beijing,2015-6-26,103.46666666666665,76.0,medium,medium
857,Beijing,2015-6-27,94.18055555555556,72.79166666666667,medium,light
858,Beijing,2015-6-28,154.0277777777778,117.58333333333333,heavy,medium
859,Beijing,2015-6-29,98.77272727272727,81.4090909090909,medium,medium
860,Beijing,2015-6-3,30.20289855072464,35.21739130434783,good,light
861,Beijing,2015-6-30,12.785714285714283,13.214285714285714,good,good
862,Beijing,2015-6-4,48.5072463768116,47.30434782608695,light,light
863,Beijing,2015-6-5,52.180555555555564,49.083333333333336,light,light
864,Beijing,2015-6-6,24.16666666666666,22.833333333333332,good,good
865,Beijing,2015-6-7,13.444444444444443,16.125,good,good
866,Beijing,2015-6-8,20.277777777777775,19.416666666666668,good,good
867,Beijing,2015-6-9,57.55555555555554,53.166666666666664,light,light
868,Beijing,2015-7-1,11.244444444444445,10.466666666666667,good,good
869,Beijing,2015-7-10,60.9,56.5,light,light
870,Beijing,2015-7-11,105.52777777777779,85.83333333333333,medium,medium
871,Beijing,2015-7-12,108.79166666666667,91.58333333333333,medium,medium
872,Beijing,2015-7-13,42.78260869565217,44.73913043478261,light,light
873,Beijing,2015-7-14,27.36231884057971,32.95652173913044,good,good
874,Beijing,2015-7-15,33.666666666666664,35.61904761904762,good,light
875,Beijing,2015-7-16,38.84722222222222,37.291666666666664,light,light
876,Beijing,2015-7-17,45.294117647058826,42.64705882352941,light,light
877,Beijing,2015-7-18,46.666666666666664,42.833333333333336,light,light
878,Beijing,2015-7-19,76.45833333333331,69.79166666666667,medium,light
879,Beijing,2015-7-2,9.305555555555555,8.375,good,good
880,Beijing,2015-7-20,92.65151515151516,84.5909090909091,medium,medium
881,Beijing,2015-7-21,120.65151515151516,104.9090909090909,medium,medium
882,Beijing,2015-7-22,58.305555555555564,53.208333333333336,light,light
883,Beijing,2015-7-23,45.71212121212121,42.27272727272727,light,light
884,Beijing,2015-7-24,53.29824561403509,47.94736842105263,light,light
885,Beijing,2015-7-25,96.65277777777779,80.91666666666667,medium,medium
886,Beijing,2015-7-26,118.41666666666669,102.83333333333333,medium,medium
887,Beijing,2015-7-27,61.07246376811594,55.91304347826087,light,light
888,Beijing,2015-7-28,54.51388888888888,50.666666666666664,light,light
889,Beijing,2015-7-29,100.58333333333333,81.125,medium,medium
890,Beijing,2015-7-3,23.405797101449277,25.82608695652174,good,good
891,Beijing,2015-7-30,42.416666666666664,37.875,light,light
892,Beijing,2015-7-31,24.42028985507246,24.304347826086957,good,good
893,Beijing,2015-7-4,17.11111111111111,25.0,good,good
894,Beijing,2015-7-7,65.93333333333334,57.0,light,light
895,Beijing,2015-7-8,149.92857142857142,116.71428571428571,medium,medium
896,Beijing,2015-8-1,75.69444444444444,72.45833333333333,medium,light
897,Beijing,2015-8-10,47.69444444444445,45.625,light,light
898,Beijing,2015-8-11,97.81944444444444,87.04166666666667,medium,medium
899,Beijing,2015-8-12,86.87500000000001,83.125,medium,medium
900,Beijing,2015-8-13,120.68055555555556,109.125,medium,medium
901,Beijing,2015-8-14,57.05555555555557,58.458333333333336,light,light
902,Beijing,2015-8-15,21.847222222222225,22.583333333333332,good,good
903,Beijing,2015-8-16,41.93055555555555,40.958333333333336,light,light
904,Beijing,2015-8-17,84.84444444444446,78.4,medium,medium
905,Beijing,2015-8-18,38.435897435897445,41.30769230769231,light,light
906,Beijing,2015-8-19,53.33333333333333,57.142857142857146,light,light
907,Beijing,2015-8-2,72.43055555555556,65.375,light,light
908,Beijing,2015-8-26,11.333333333333334,8.0,good,good
909,Beijing,2015-8-28,10.533333333333333,9.4,good,good
910,Beijing,2015-8-3,65.2638888888889,60.583333333333336,light,light
911,Beijing,2015-8-31,41.0,45.0,light,light
912,Beijing,2015-8-4,21.015151515151516,21.863636363636363,good,good
913,Beijing,2015-8-5,77.78333333333333,70.75,medium,light
914,Beijing,2015-8-6,57.47826086956522,55.43478260869565,light,light
915,Beijing,2015-8-7,91.73611111111113,82.33333333333333,medium,medium
916,Beijing,2015-8-8,45.09722222222222,45.75,light,light
917,Beijing,2015-8-9,57.291666666666664,54.333333333333336,light,light
918,Beijing,2015-9-12,14.333333333333334,17.0,good,good
919,Beijing,2015-9-13,13.095238095238093,9.571428571428571,good,good
920,Beijing,2015-9-14,87.33333333333334,75.5,medium,medium
921,Beijing,2015-9-18,18.333333333333332,12.0,good,good
922,Beijing,2015-9-19,17.0,12.5,good,good
923,Beijing,2015-9-20,93.66666666666667,81.0,medium,medium
924,Beijing,2015-9-21,105.66666666666667,89.0,medium,medium
925,Beijing,2015-9-24,180.91666666666666,144.5,heavy,medium
926,Beijing,2015-9-25,16.666666666666668,13.0,good,good
927,Beijing,2015-9-27,55.0,41.0,light,light
928,Beijing,2015-9-28,28.0,17.0,good,good
929,Beijing,2015-9-4,21.666666666666668,21.0,good,good
930,Chengdu,2013-1-1,150.5,126.3076923076923,heavy,medium
931,Chengdu,2013-1-10,184.07142857142858,190.61904761904762,heavy,heavy
932,Chengdu,2013-1-11,228.83333333333334,258.6,heavy,heavy
933,Chengdu,2013-1-12,280.8333333333333,303.7142857142857,heavy,heavy
934,Chengdu,2013-1-13,310.3333333333333,298.5238095238095,heavy,heavy
935,Chengdu,2013-1-14,269.8636363636364,275.5,heavy,heavy
936,Chengdu,2013-1-15,231.47222222222223,249.22222222222223,heavy,heavy
937,Chengdu,2013-1-16,194.5,215.41666666666666,heavy,heavy
938,Chengdu,2013-1-17,260.0833333333333,292.9583333333333,heavy,heavy
939,Chengdu,2013-1-18,221.39583333333334,241.20833333333334,heavy,heavy
940,Chengdu,2013-1-19,215.60416666666666,225.70833333333334,heavy,heavy
941,Chengdu,2013-1-2,131.28125,125.25,medium,medium
942,Chengdu,2013-1-20,116.41666666666667,111.04166666666667,medium,medium
943,Chengdu,2013-1-21,98.39583333333333,102.66666666666667,medium,medium
944,Chengdu,2013-1-22,140.25,129.1818181818182,medium,medium
945,Chengdu,2013-1-23,158.89583333333334,139.83333333333334,heavy,medium
946,Chengdu,2013-1-24,152.05,156.25,heavy,heavy
947,Chengdu,2013-1-25,150.33333333333334,144.22222222222223,heavy,medium
948,Chengdu,2013-1-26,180.83333333333334,179.125,heavy,heavy
949,Chengdu,2013-1-27,191.79166666666666,176.25,heavy,heavy
950,Chengdu,2013-1-28,200.8125,186.375,heavy,heavy
951,Chengdu,2013-1-29,166.5,160.27272727272728,heavy,heavy
952,Chengdu,2013-1-3,64.08333333333333,70.16666666666667,light,light
953,Chengdu,2013-1-30,168.58695652173913,161.43478260869566,heavy,heavy
954,Chengdu,2013-1-31,200.77083333333334,200.875,heavy,heavy
955,Chengdu,2013-1-4,89.39583333333333,105.45833333333333,medium,medium
956,Chengdu,2013-1-5,92.15,112.35,medium,medium
957,Chengdu,2013-1-6,116.8125,126.0625,medium,medium
958,Chengdu,2013-1-7,135.3,160.25,medium,heavy
959,Chengdu,2013-1-8,209.26470588235293,187.52941176470588,heavy,heavy
960,Chengdu,2013-1-9,208.26470588235293,189.94117647058823,heavy,heavy
961,Chengdu,2013-10-1,114.3125,98.33333333333333,medium,medium
962,Chengdu,2013-10-10,146.70833333333334,196.41666666666666,medium,heavy
963,Chengdu,2013-10-11,172.19565217391303,161.1304347826087,heavy,heavy
964,Chengdu,2013-10-12,246.93478260869566,219.65217391304347,heavy,heavy
965,Chengdu,2013-10-13,134.64583333333334,130.83333333333334,medium,medium
966,Chengdu,2013-10-14,82.43478260869566,82.78260869565217,medium,medium
967,Chengdu,2013-10-15,41.34375,45.8125,light,light
968,Chengdu,2013-10-16,15.181818181818182,23.363636363636363,good,good
969,Chengdu,2013-10-17,32.5,22.761904761904763,good,good
970,Chengdu,2013-10-18,56.833333333333336,27.11111111111111,light,good
971,Chengdu,2013-10-19,108.75,60.333333333333336,medium,light
972,Chengdu,2013-10-2,107.78260869565217,111.26086956521739,medium,medium
973,Chengdu,2013-10-20,95.7,55.2,medium,light
974,Chengdu,2013-10-21,83.81818181818181,63.27272727272727,medium,light
975,Chengdu,2013-10-22,84.5,49.375,medium,light
976,Chengdu,2013-10-23,112.08823529411765,71.05882352941177,medium,light
977,Chengdu,2013-10-24,126.66666666666667,71.33333333333333,medium,light
978,Chengdu,2013-10-25,148.85,84.2,medium,medium
979,Chengdu,2013-10-26,108.0,75.75,medium,medium
980,Chengdu,2013-10-27,130.0,85.0,medium,medium
981,Chengdu,2013-10-28,136.75,67.0,medium,light
982,Chengdu,2013-10-29,58.142857142857146,38.142857142857146,light,light
983,Chengdu,2013-10-3,95.08333333333333,103.375,medium,medium
984,Chengdu,2013-10-30,35.75,27.5,light,good
985,Chengdu,2013-10-31,21.0625,38.25,good,light
986,Chengdu,2013-10-4,100.4375,104.45833333333333,medium,medium
987,Chengdu,2013-10-5,74.4047619047619,80.04761904761905,light,medium
988,Chengdu,2013-10-6,81.85714285714286,85.19047619047619,medium,medium
989,Chengdu,2013-10-7,86.15384615384616,88.23076923076923,medium,medium
990,Chengdu,2013-10-8,99.91176470588235,103.47058823529412,medium,medium
991,Chengdu,2013-10-9,108.55,111.1,medium,medium
992,Chengdu,2013-11-1,33.630434782608695,52.69565217391305,good,light
993,Chengdu,2013-11-10,25.526315789473685,40.78947368421053,good,light
994,Chengdu,2013-11-11,25.229166666666668,36.333333333333336,good,light
995,Chengdu,2013-11-12,24.6,38.4,good,light
996,Chengdu,2013-11-13,27.229166666666668,43.791666666666664,good,light
997,Chengdu,2013-11-14,41.354166666666664,65.125,light,light
998,Chengdu,2013-11-15,63.09090909090909,89.36363636363636,light,medium
999,Chengdu,2013-11-16,75.23913043478261,112.34782608695652,medium,medium
1000,Chengdu,2013-11-17,102.29166666666667,141.875,medium,medium
1001,Chengdu,2013-11-18,112.91304347826087,173.08695652173913,medium,heavy
1002,Chengdu,2013-11-19,143.5,200.875,medium,heavy
1003,Chengdu,2013-11-2,59.58695652173913,91.08695652173913,light,medium
1004,Chengdu,2013-11-20,142.35714285714286,211.42857142857142,medium,heavy
1005,Chengdu,2013-11-21,101.525,161.1,medium,heavy
1006,Chengdu,2013-11-22,70.47826086956522,122.0,light,medium
1007,Chengdu,2013-11-23,31.333333333333332,47.125,good,light
1008,Chengdu,2013-11-24,40.1875,44.708333333333336,light,light
1009,Chengdu,2013-11-25,48.0,44.0,light,light
1010,Chengdu,2013-11-3,45.18181818181818,70.45454545454545,light,light
1011,Chengdu,2013-11-4,49.3125,67.66666666666667,light,light
1012,Chengdu,2013-11-5,41.56521739130435,65.34782608695652,light,light
1013,Chengdu,2013-11-6,44.875,74.75,light,light
1014,Chengdu,2013-11-7,83.85,146.5,medium,medium
1015,Chengdu,2013-11-8,60.666666666666664,95.29166666666667,light,medium
1016,Chengdu,2013-11-9,72.38888888888889,108.11111111111111,light,medium
1017,Chengdu,2013-12-1,116.18181818181819,144.63636363636363,medium,medium
1018,Chengdu,2013-12-10,72.25,78.75,light,medium
1019,Chengdu,2013-12-11,116.66666666666667,79.20833333333333,medium,medium
1020,Chengdu,2013-12-12,107.14583333333333,92.58333333333333,medium,medium
1021,Chengdu,2013-12-13,106.16666666666667,95.22222222222223,medium,medium
1022,Chengdu,2013-12-14,127.88636363636364,96.68181818181819,medium,medium
1023,Chengdu,2013-12-15,59.166666666666664,51.0,light,light
1024,Chengdu,2013-12-16,89.63157894736842,81.57894736842105,medium,medium
1025,Chengdu,2013-12-17,126.73076923076923,110.07692307692308,medium,medium
1026,Chengdu,2013-12-18,122.5,99.5909090909091,medium,medium
1027,Chengdu,2013-12-19,118.5,116.66666666666667,medium,medium
1028,Chengdu,2013-12-2,216.52083333333334,217.04166666666666,heavy,heavy
1029,Chengdu,2013-12-20,116.675,111.6,medium,medium
1030,Chengdu,2013-12-21,106.72916666666667,100.25,medium,medium
1031,Chengdu,2013-12-22,111.25,105.75,medium,medium
1032,Chengdu,2013-12-23,131.95833333333334,137.875,medium,medium
1033,Chengdu,2013-12-24,160.39583333333334,166.70833333333334,heavy,heavy
1034,Chengdu,2013-12-25,178.61904761904762,167.33333333333334,heavy,heavy
1035,Chengdu,2013-12-26,114.97916666666667,106.125,medium,medium
1036,Chengdu,2013-12-27,113.41304347826087,103.69565217391305,medium,medium
1037,Chengdu,2013-12-28,127.04545454545455,111.22727272727273,medium,medium
1038,Chengdu,2013-12-29,146.83333333333334,123.91666666666667,medium,medium
1039,Chengdu,2013-12-3,251.72727272727272,218.45454545454547,heavy,heavy
1040,Chengdu,2013-12-30,167.23809523809524,158.57142857142858,heavy,heavy
1041,Chengdu,2013-12-31,203.76315789473685,183.21052631578948,heavy,heavy
1042,Chengdu,2013-12-4,257.7105263157895,254.26315789473685,heavy,heavy
1043,Chengdu,2013-12-5,153.4375,140.625,heavy,medium
1044,Chengdu,2013-12-6,167.05263157894737,151.1578947368421,heavy,heavy
1045,Chengdu,2013-12-7,203.20833333333334,178.45833333333334,heavy,heavy
1046,Chengdu,2013-12-8,209.23809523809524,187.61904761904762,heavy,heavy
1047,Chengdu,2013-12-9,125.97916666666667,103.91666666666667,medium,medium
1048,Chengdu,2013-2-1,251.5,242.57142857142858,heavy,heavy
1049,Chengdu,2013-2-10,109.9375,138.375,medium,medium
1050,Chengdu,2013-2-11,78.16666666666667,83.91666666666667,medium,medium
1051,Chengdu,2013-2-12,62.791666666666664,64.83333333333333,light,light
1052,Chengdu,2013-2-13,80.14583333333333,85.66666666666667,medium,medium
1053,Chengdu,2013-2-14,72.29166666666667,75.375,light,medium
1054,Chengdu,2013-2-15,60.458333333333336,59.041666666666664,light,light
1055,Chengdu,2013-2-16,104.14583333333333,109.29166666666667,medium,medium
1056,Chengdu,2013-2-17,104.29166666666667,108.54166666666667,medium,medium
1057,Chengdu,2013-2-18,52.0,49.86363636363637,light,light
1058,Chengdu,2013-2-19,54.34090909090909,54.5,light,light
1059,Chengdu,2013-2-2,244.875,246.79166666666666,heavy,heavy
1060,Chengdu,2013-2-20,78.34782608695652,85.95652173913044,medium,medium
1061,Chengdu,2013-2-21,92.22727272727273,105.77272727272727,medium,medium
1062,Chengdu,2013-2-22,96.72916666666667,106.29166666666667,medium,medium
1063,Chengdu,2013-2-23,96.4375,101.625,medium,medium
1064,Chengdu,2013-2-24,85.41666666666667,121.66666666666667,medium,medium
1065,Chengdu,2013-2-25,106.1923076923077,127.53846153846153,medium,medium
1066,Chengdu,2013-2-26,111.16666666666667,119.61111111111111,medium,medium
1067,Chengdu,2013-2-27,186.3125,167.75,heavy,heavy
1068,Chengdu,2013-2-28,208.64705882352942,204.41176470588235,heavy,heavy
1069,Chengdu,2013-2-3,154.5625,158.79166666666666,heavy,heavy
1070,Chengdu,2013-2-4,276.59090909090907,278.8636363636364,heavy,heavy
1071,Chengdu,2013-2-5,264.2826086956522,293.39130434782606,heavy,heavy
1072,Chengdu,2013-2-6,226.2391304347826,250.04347826086956,heavy,heavy
1073,Chengdu,2013-2-7,82.5952380952381,84.47619047619048,medium,medium
1074,Chengdu,2013-2-8,39.38636363636363,43.31818181818182,light,light
1075,Chengdu,2013-2-9,67.67391304347827,72.56521739130434,light,light
1076,Chengdu,2013-3-1,113.67857142857143,93.14285714285714,medium,medium
1077,Chengdu,2013-3-10,288.2391304347826,246.47826086956522,heavy,heavy
1078,Chengdu,2013-3-11,266.3541666666667,215.125,heavy,heavy
1079,Chengdu,2013-3-12,155.70833333333334,137.29166666666666,heavy,medium
1080,Chengdu,2013-3-13,225.71428571428572,194.61904761904762,heavy,heavy
1081,Chengdu,2013-3-14,148.10714285714286,135.21428571428572,medium,medium
1082,Chengdu,2013-3-15,167.30555555555554,158.66666666666666,heavy,heavy
1083,Chengdu,2013-3-16,179.83333333333334,169.0,heavy,heavy
1084,Chengdu,2013-3-17,151.33333333333334,144.14285714285714,heavy,medium
1085,Chengdu,2013-3-18,100.67857142857143,100.0,medium,medium
1086,Chengdu,2013-3-19,73.0,75.5,light,medium
1087,Chengdu,2013-3-2,96.72222222222223,78.11111111111111,medium,medium
1088,Chengdu,2013-3-3,111.54761904761905,94.47619047619048,medium,medium
1089,Chengdu,2013-3-4,111.04761904761905,97.80952380952381,medium,medium
1090,Chengdu,2013-3-5,146.0681818181818,109.86363636363636,medium,medium
1091,Chengdu,2013-3-6,163.60416666666666,154.16666666666666,heavy,heavy
1092,Chengdu,2013-3-7,171.30434782608697,163.0,heavy,heavy
1093,Chengdu,2013-3-8,197.91304347826087,193.91304347826087,heavy,heavy
1094,Chengdu,2013-3-9,206.3181818181818,216.0,heavy,heavy
1095,Chengdu,2013-4-19,119.92857142857143,110.57142857142857,medium,medium
1096,Chengdu,2013-4-20,95.0,70.3,medium,light
1097,Chengdu,2013-4-21,69.04545454545455,56.54545454545455,light,light
1098,Chengdu,2013-4-22,81.875,70.75,medium,light
1099,Chengdu,2013-4-23,105.21428571428571,65.71428571428571,medium,light
1100,Chengdu,2013-4-24,84.5625,51.375,medium,light
1101,Chengdu,2013-4-25,106.5,80.0,medium,medium
1102,Chengdu,2013-4-26,131.96153846153845,94.92307692307692,medium,medium
1103,Chengdu,2013-4-27,200.21428571428572,151.5,heavy,heavy
1104,Chengdu,2013-4-28,301.75,219.25,heavy,heavy
1105,Chengdu,2013-4-29,27.5,20.5,good,good
1106,Chengdu,2013-4-30,44.5,39.4,light,light
1107,Chengdu,2013-5-1,79.66666666666667,62.5,medium,light
1108,Chengdu,2013-5-10,35.21739130434783,24.043478260869566,light,good
1109,Chengdu,2013-5-11,78.54761904761905,55.61904761904762,medium,light
1110,Chengdu,2013-5-12,109.3913043478261,76.26086956521739,medium,medium
1111,Chengdu,2013-5-13,179.52777777777777,117.5,heavy,medium
1112,Chengdu,2013-5-14,88.1875,78.41666666666667,medium,medium
1113,Chengdu,2013-5-15,50.166666666666664,47.333333333333336,light,light
1114,Chengdu,2013-5-16,39.61904761904762,39.095238095238095,light,light
1115,Chengdu,2013-5-17,47.90625,38.6875,light,light
1116,Chengdu,2013-5-18,40.65,27.5,light,good
1117,Chengdu,2013-5-19,57.76923076923077,42.76923076923077,light,light
1118,Chengdu,2013-5-2,57.5,47.42857142857143,light,light
1119,Chengdu,2013-5-20,71.06666666666666,57.13333333333333,light,light
1120,Chengdu,2013-5-21,70.77777777777777,61.55555555555556,light,light
1121,Chengdu,2013-5-22,77.42307692307692,103.46153846153847,medium,medium
1122,Chengdu,2013-5-23,145.6875,158.75,medium,heavy
1123,Chengdu,2013-5-24,33.75,29.25,good,good
1124,Chengdu,2013-5-25,45.85294117647059,40.529411764705884,light,light
1125,Chengdu,2013-5-26,45.93333333333333,40.93333333333333,light,light
1126,Chengdu,2013-5-27,77.66666666666667,74.06666666666666,medium,light
1127,Chengdu,2013-5-28,82.96666666666667,71.4,medium,light
1128,Chengdu,2013-5-29,36.90909090909091,24.454545454545453,light,good
1129,Chengdu,2013-5-3,79.1,64.8,medium,light
1130,Chengdu,2013-5-30,47.875,34.25,light,good
1131,Chengdu,2013-5-4,92.57142857142857,69.76190476190476,medium,light
1132,Chengdu,2013-5-5,82.55263157894737,71.10526315789474,medium,light
